"date","city","SO2","CO","NO2","O3","PM10","SO2_d1_rate","SO2_d2_rate","SO2_d3_rate","SO2_d4_rate","CO_d1_rate","CO_d2_rate","CO_d3_rate","CO_d4_rate","O3_d1_rate","O3_d2_rate","O3_d3_rate","O3_d4_rate","NO2_d1_rate","NO2_d2_rate","NO2_d3_rate","NO2_d4_rate","PM10_d1_rate","PM10_d2_rate","PM10_d3_rate","PM10_d4_rate","temp","temp_range","rain","ws_mean","ws_max","ws_mont_max","dew_point_temp","humidity","air_press","sunshn_time","snow","cloud_amt","surface_temp"
"2015-01-12","서울",0.007,0.6,0.038,0.008,42,0,0,-0.142857142857143,0.142857142857143,0.166666666666667,0,-0.333333333333333,0,-1.75,0,0.5,-0.125,0.5,-0.0789473684210527,-0.315789473684211,0,-0.0714285714285714,0.166666666666667,-0.142857142857143,-0.0238095238095238,-2.7,11,0,1.8,4.7,8,-15.3,37.8,1023.8,9.3,0,0,-1.9
"2015-01-13","서울",0.007,1,0.055,0.003,56,0,0,0,-0.142857142857143,0.4,0.5,0.4,0.2,-1.66666666666667,-6.33333333333333,-1.66666666666667,-0.333333333333333,0.309090909090909,0.654545454545455,0.254545454545455,0.0909090909090909,0.25,0.196428571428571,0.375,0.142857142857143,0.2,10.9,0,1.8,3.4,5.1,-12.6,39.6,1023.3,5.8,0,5.4,-0.9
"2015-01-14","서울",0.009,1.2,0.06,0.003,67,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0.166666666666667,0.5,0.583333333333333,0.5,0,-1.66666666666667,-6.33333333333333,-1.66666666666667,0.0833333333333333,0.366666666666667,0.683333333333333,0.316666666666667,0.164179104477612,0.373134328358209,0.328358208955224,0.477611940298507,2.5,6.4,0,1.5,3.4,5,-9.5,41.1,1016.1,0.3,0,9,0.3
"2015-01-15","서울",0.008,0.9,0.055,0.003,62,-0.125,0.125,0.125,0.125,-0.333333333333333,-0.111111111111111,0.333333333333333,0.444444444444444,0,0,-1.66666666666667,-6.33333333333333,-0.0909090909090909,0,0.309090909090909,0.654545454545455,-0.0806451612903226,0.0967741935483871,0.32258064516129,0.274193548387097,2.8,10.1,0,2.1,4.7,7.3,-6.1,53.6,1011.7,7.2,0,2.6,1.6
"2015-01-16","서울",0.007,0.8,0.032,0.016,84,-0.142857142857143,-0.285714285714286,0,0,-0.125,-0.5,-0.25,0.25,0.8125,0.8125,0.8125,0.5,-0.71875,-0.875,-0.71875,-0.1875,0.261904761904762,0.202380952380952,0.333333333333333,0.5,0.8,5.9,0.3,4,7.4,11.4,-3.5,73,1009.5,1.3,0,8.1,0.2
"2015-01-17","서울",0.006,0.4,0.017,0.023,29,-0.166666666666667,-0.333333333333333,-0.5,-0.166666666666667,-1,-1.25,-2,-1.5,0.304347826086956,0.869565217391304,0.869565217391304,0.869565217391304,-0.88235294117647,-2.23529411764706,-2.52941176470588,-2.23529411764706,-1.89655172413793,-1.13793103448276,-1.31034482758621,-0.931034482758621,-4.1,7.7,0,3.8,7.7,12.2,-14.3,46,1017.8,9.3,0,0.3,-1.3
"2015-01-18","서울",0.006,0.6,0.038,0.007,31,0,-0.166666666666667,-0.333333333333333,-0.5,0.333333333333333,-0.333333333333333,-0.5,-1,-2.28571428571429,-1.28571428571429,0.571428571428571,0.571428571428571,0.552631578947368,0.157894736842105,-0.447368421052632,-0.578947368421053,0.0645161290322581,-1.70967741935484,-1,-1.16129032258065,-1.3,8.6,4,2.3,4.9,7.3,-6.9,68.4,1011.5,1.5,5.1,7.6,-1.5
"2015-01-19","서울",0.007,0.7,0.026,0.018,63,0.142857142857143,0.142857142857143,0,-0.142857142857143,0.142857142857143,0.428571428571428,-0.142857142857143,-0.285714285714286,0.611111111111111,-0.277777777777778,0.111111111111111,0.833333333333333,-0.461538461538462,0.346153846153846,-0.230769230769231,-1.11538461538462,0.507936507936508,0.53968253968254,-0.333333333333333,0.0158730158730159,-0.1,7.1,0.1,3.2,5.9,9.9,-5.4,68.1,1012.2,7.4,4.6,1.6,0.2
"2015-01-20","서울",0.006,0.7,0.042,0.005,47,-0.166666666666667,0,0,-0.166666666666667,0,0.142857142857143,0.428571428571428,-0.142857142857143,-2.6,-0.4,-3.6,-2.2,0.380952380952381,0.0952380952380953,0.595238095238095,0.238095238095238,-0.340425531914894,0.340425531914894,0.382978723404255,-0.787234042553192,-0.9,10.8,0,1.9,3.9,6.3,-9,55.8,1016.8,8.7,0.5,4.6,-0.2
"2015-01-21","서울",0.007,1,0.052,0.003,55,0.142857142857143,0,0.142857142857143,0.142857142857143,0.3,0.3,0.4,0.6,-0.666666666666667,-5,-1.33333333333333,-6.66666666666667,0.192307692307692,0.5,0.269230769230769,0.673076923076923,0.145454545454545,-0.145454545454545,0.436363636363636,0.472727272727273,2.6,7.7,0,2,3.7,5.6,-4.9,58.3,1011.4,1.5,0,8.8,0.8
"2015-01-22","서울",0.007,0.8,0.044,0.004,46,0,0.142857142857143,0,0.142857142857143,-0.25,0.125,0.125,0.25,0.25,-0.25,-3.5,-0.75,-0.181818181818182,0.0454545454545453,0.409090909090909,0.136363636363636,-0.195652173913043,-0.0217391304347826,-0.369565217391304,0.326086956521739,3.1,6.3,0,1.5,3.1,4.7,-3.9,60.6,1008.6,1.6,0,5.1,1.2
"2015-01-23","서울",0.006,0.7,0.044,0.007,34,-0.166666666666667,-0.166666666666667,0,-0.166666666666667,-0.142857142857143,-0.428571428571429,0,0,0.428571428571429,0.571428571428571,0.285714285714286,-1.57142857142857,0,-0.181818181818182,0.0454545454545453,0.409090909090909,-0.352941176470588,-0.617647058823529,-0.382352941176471,-0.852941176470588,1.2,6.5,0,2.6,5.2,7.6,-4.3,66.4,1011.5,6.7,0,3.4,0.5
"2015-01-24","서울",0.007,0.7,0.048,0.006,49,0.142857142857143,0,0,0.142857142857143,0,-0.142857142857143,-0.428571428571429,0,-0.166666666666667,0.333333333333333,0.5,0.166666666666667,0.0833333333333334,0.0833333333333334,-0.0833333333333333,0.125,0.306122448979592,0.0612244897959184,-0.122448979591837,0.0408163265306122,3.7,7.6,0,1.8,4.4,6.5,-2.8,62.9,1015.2,7.2,0,6.3,2.1
"2015-01-25","서울",0.006,0.7,0.042,0.005,63,-0.166666666666667,0,-0.166666666666667,-0.166666666666667,0,0,-0.142857142857143,-0.428571428571429,-0.2,-0.4,0.2,0.4,-0.142857142857143,-0.0476190476190475,-0.0476190476190475,-0.238095238095238,0.222222222222222,0.46031746031746,0.26984126984127,0.126984126984127,3,3.9,3,3.5,5.2,7.6,-0.6,78.4,1013.1,0,0,9.5,0.7
"2015-01-26","서울",0.005,0.7,0.033,0.009,34,-0.2,-0.4,-0.2,-0.4,0,0,0,-0.142857142857143,0.444444444444444,0.333333333333333,0.222222222222222,0.555555555555555,-0.272727272727273,-0.454545454545455,-0.333333333333333,-0.333333333333333,-0.852941176470588,-0.441176470588235,0,-0.352941176470588,3.6,6.3,0.5,2.6,6.1,8.3,1.6,87.5,1009.4,1.1,0,8.4,2.4
"2015-01-27","서울",0.006,0.5,0.021,0.019,44,0.166666666666667,0,-0.166666666666667,0,-0.4,-0.4,-0.4,-0.4,0.526315789473684,0.736842105263158,0.684210526315789,0.631578947368421,-0.571428571428571,-1,-1.28571428571429,-1.09523809523809,0.227272727272727,-0.431818181818182,-0.113636363636364,0.227272727272727,-3.6,7.9,0,3.7,6.2,9.3,-11.5,55.4,1014.3,9.4,0,1.1,1
"2015-01-28","서울",0.006,0.6,0.034,0.011,44,0,0.166666666666667,0,-0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.727272727272727,0.181818181818182,0.545454545454545,0.454545454545454,0.382352941176471,0.0294117647058824,-0.235294117647059,-0.411764705882353,0,0.227272727272727,-0.431818181818182,-0.113636363636364,-4.1,11.8,0,2.3,5,7.7,-13.3,49.3,1018.4,8.9,0,1.6,-0.6
"2015-01-29","서울",0.006,0.8,0.048,0.003,49,0,0,0.166666666666667,0,0.25,0.375,0.125,0.125,-2.66666666666667,-5.33333333333333,-2,-0.666666666666667,0.291666666666667,0.5625,0.3125,0.125,0.102040816326531,0.102040816326531,0.306122448979592,-0.285714285714286,-1.1,7.6,0,2.3,5,7.5,-8.7,56.4,1016.1,0,0,9.3,-0.5
"2015-01-30","서울",0.006,0.5,0.023,0.018,36,0,0,0,0.166666666666667,-0.6,-0.2,0,-0.4,0.833333333333333,0.388888888888889,-0.0555555555555556,0.5,-1.08695652173913,-0.478260869565218,0.0869565217391304,-0.434782608695652,-0.361111111111111,-0.222222222222222,-0.222222222222222,0.0555555555555556,-3.3,7.8,0,3.8,7.1,11.6,-12.1,51.8,1015.4,9,0,3.3,-0.4
"2015-01-31","서울",0.006,0.5,0.029,0.017,41,0,0,0,0,0,-0.6,-0.2,0,-0.0588235294117646,0.823529411764706,0.352941176470588,-0.117647058823529,0.206896551724138,-0.655172413793103,-0.172413793103448,0.275862068965517,0.121951219512195,-0.195121951219512,-0.0731707317073171,-0.0731707317073171,-4.5,9.3,0,2.6,4.5,6.3,-14.5,46.4,1021.2,9.7,0,0,-1.2
"2015-02-01","서울",0.006,0.6,0.036,0.014,31,0,0,0,0,0.166666666666667,0.166666666666667,-0.333333333333333,0,-0.214285714285714,-0.285714285714286,0.785714285714286,0.214285714285714,0.194444444444444,0.361111111111111,-0.333333333333333,0.0555555555555554,-0.32258064516129,-0.161290322580645,-0.580645161290323,-0.419354838709677,-3,11.8,0,1.9,4.3,6.3,-13.8,44.9,1022.2,9.7,0,0.3,-0.5
"2015-02-02","서울",0.006,0.8,0.052,0.004,42,0,0,0,0,0.25,0.375,0.375,0,-2.5,-3.25,-3.5,0.25,0.307692307692308,0.442307692307692,0.557692307692308,0.0769230769230769,0.261904761904762,0.0238095238095238,0.142857142857143,-0.166666666666667,-0.6,11.7,0,1.5,3.7,5.7,-11,47.3,1020.9,7.6,0,2.4,0.4
"2015-02-03","서울",0.008,0.9,0.063,0.003,61,0.25,0.25,0.25,0.25,0.111111111111111,0.333333333333333,0.444444444444444,0.444444444444444,-0.333333333333333,-3.66666666666667,-4.66666666666667,-5,0.174603174603175,0.428571428571429,0.53968253968254,0.634920634920635,0.311475409836066,0.491803278688525,0.327868852459016,0.409836065573771,0.6,10.7,0,2.1,4.3,6.3,-8.1,54.5,1018,9.1,0,3.9,0.8
"2015-02-04","서울",0.009,1.1,0.06,0.006,76,0.111111111111111,0.333333333333333,0.333333333333333,0.333333333333333,0.181818181818182,0.272727272727273,0.454545454545455,0.545454545454546,0.5,0.333333333333333,-1.33333333333333,-1.83333333333333,-0.05,0.133333333333333,0.4,0.516666666666667,0.197368421052632,0.447368421052632,0.592105263157895,0.460526315789474,0.4,8.9,0,2,5.1,8.5,-6.2,64.5,1012.1,7.9,0,3.4,1.1
"2015-02-05","서울",0.01,0.9,0.039,0.02,96,0.1,0.2,0.4,0.4,-0.222222222222222,0,0.111111111111111,0.333333333333333,0.7,0.85,0.8,0.3,-0.538461538461538,-0.615384615384615,-0.333333333333333,0.076923076923077,0.208333333333333,0.364583333333333,0.5625,0.677083333333333,-0.1,8.6,0,3,5.7,8.2,-7.7,57.1,1012.7,9,0,0,1.2
"2015-02-06","서울",0.008,0.6,0.044,0.012,55,-0.25,-0.125,0,0.25,-0.5,-0.833333333333334,-0.5,-0.333333333333333,-0.666666666666667,0.5,0.75,0.666666666666667,0.113636363636364,-0.363636363636364,-0.431818181818182,-0.181818181818182,-0.745454545454545,-0.381818181818182,-0.109090909090909,0.236363636363636,0.4,10.8,0,2.2,4.9,8.7,-7.3,57.3,1014.9,9.5,0,2.1,1.4
"2015-02-07","서울",0.008,0.7,0.044,0.013,45,0,-0.25,-0.125,0,0.142857142857143,-0.285714285714286,-0.571428571428572,-0.285714285714286,0.0769230769230769,-0.538461538461539,0.538461538461538,0.769230769230769,0,0.113636363636364,-0.363636363636364,-0.431818181818182,-0.222222222222222,-1.13333333333333,-0.688888888888889,-0.355555555555556,1.2,8.4,0,2.6,7,10.5,-4.7,65.3,1010.4,4.1,0,6.5,1
"2015-02-08","서울",0.004,0.3,0.009,0.027,104,-1,-1,-1.5,-1.25,-1.33333333333333,-1,-2,-2.66666666666667,0.518518518518518,0.555555555555556,0.259259259259259,0.777777777777778,-3.88888888888889,-3.88888888888889,-3.33333333333333,-5.66666666666667,0.567307692307692,0.471153846153846,0.0769230769230769,0.269230769230769,-9.8,9.1,0,5.3,8,14.5,-22.8,34.1,1016,9.7,0,0,-2.8
"2015-02-09","서울",0.007,0.5,0.031,0.014,35,0.428571428571429,-0.142857142857143,-0.142857142857143,-0.428571428571429,0.4,-0.4,-0.2,-0.8,-0.928571428571428,0.0714285714285715,0.142857142857143,-0.428571428571429,0.709677419354839,-0.419354838709677,-0.419354838709677,-0.258064516129032,-1.97142857142857,-0.285714285714286,-0.571428571428571,-1.74285714285714,-5.7,12.9,0.2,3.1,7.6,12.2,-13.9,54.6,1015.9,7.3,0.3,3.4,-3.2
"2015-02-10","서울",0.014,0.9,0.048,0.006,109,0.5,0.714285714285714,0.428571428571429,0.428571428571429,0.444444444444444,0.666666666666667,0.222222222222222,0.333333333333333,-1.33333333333333,-3.5,-1.16666666666667,-1,0.354166666666667,0.8125,0.0833333333333334,0.0833333333333334,0.678899082568807,0.0458715596330275,0.587155963302752,0.495412844036697,1.7,7.8,0,2.8,6.3,11.9,-3.5,69,1006.8,5,0.2,4.6,0.5
"2015-02-11","서울",0.009,0.8,0.053,0.008,91,-0.555555555555556,0.222222222222222,0.555555555555555,0.111111111111111,-0.125,0.375,0.625,0.125,0.25,-0.75,-2.375,-0.625,0.0943396226415094,0.415094339622641,0.830188679245283,0.169811320754717,-0.197802197802198,0.615384615384615,-0.142857142857143,0.505494505494505,2.7,8.8,0,2.5,5,7.3,-5.5,60.3,1002.6,8,0,5,2.5
"2015-02-12","서울",0.006,0.4,0.02,0.027,34,-0.5,-1.33333333333333,-0.166666666666667,0.333333333333333,-1,-1.25,-0.25,0.25,0.703703703703704,0.777777777777778,0.481481481481481,0,-1.65,-1.4,-0.55,0.55,-1.67647058823529,-2.20588235294118,-0.0294117647058824,-2.05882352941176,-2.2,6.3,0,4.2,8.1,13.4,-15.5,36.8,1004.1,9.7,0,0,0.7
"2015-02-13","서울",0.006,0.4,0.026,0.021,30,0,-0.5,-1.33333333333333,-0.166666666666667,0,-1,-1.25,-0.25,-0.285714285714286,0.619047619047619,0.714285714285714,0.333333333333333,0.230769230769231,-1.03846153846154,-0.846153846153846,-0.192307692307692,-0.133333333333333,-2.03333333333333,-2.63333333333333,-0.166666666666667,-1.6,10.4,0,3.1,6.6,11.1,-12.1,46.4,1009.2,9.8,0,0,0.6
"2015-02-14","서울",0.007,0.7,0.054,0.006,54,0.142857142857143,0.142857142857143,-0.285714285714286,-1,0.428571428571428,0.428571428571428,-0.142857142857143,-0.285714285714286,-2.5,-3.5,-0.333333333333333,0,0.518518518518518,0.62962962962963,0.0185185185185185,0.111111111111111,0.444444444444444,0.37037037037037,-0.685185185185185,-1.01851851851852,2,9.7,0,2.2,5.2,8.6,-2.5,72.9,1010.4,0.3,0,6.5,-0.1
"2015-02-15","서울",0.008,0.7,0.043,0.018,77,0.125,0.25,0.25,-0.125,0,0.428571428571428,0.428571428571428,-0.142857142857143,0.666666666666667,-0.166666666666667,-0.5,0.555555555555555,-0.255813953488372,0.395348837209302,0.534883720930233,-0.232558139534884,0.298701298701299,0.61038961038961,0.558441558441558,-0.181818181818182,7.9,9.8,0,2.9,5.1,8.3,0.4,61.6,1009.6,7.3,0,8.3,4.6
"2015-02-16","서울",0.005,0.6,0.042,0.012,37,-0.6,-0.4,-0.2,-0.2,-0.166666666666667,-0.166666666666667,0.333333333333333,0.333333333333333,-0.5,0.5,-0.75,-1.25,-0.0238095238095237,-0.285714285714286,0.380952380952381,0.523809523809524,-1.08108108108108,-0.459459459459459,0.189189189189189,0.0810810810810811,5,3.8,10.5,3.5,5.8,8.1,3.7,91.9,1003.8,0,0,10,3.2
"2015-02-17","서울",0.006,0.6,0.026,0.023,66,0.166666666666667,-0.333333333333333,-0.166666666666667,0,0,-0.166666666666667,-0.166666666666667,0.333333333333333,0.478260869565217,0.217391304347826,0.739130434782609,0.0869565217391304,-0.615384615384616,-0.653846153846154,-1.07692307692308,0,0.439393939393939,-0.166666666666667,0.181818181818182,0.545454545454545,1.9,3.6,0.5,3.5,5.4,9.5,-1.5,78.5,1005.8,2.4,0,9.4,1.8
"2015-02-18","서울",0.006,0.7,0.02,0.025,63,0,0.166666666666667,-0.333333333333333,-0.166666666666667,0.142857142857143,0.142857142857143,0,0,0.0800000000000001,0.52,0.28,0.76,-0.3,-1.1,-1.15,-1.7,-0.0476190476190476,0.412698412698413,-0.222222222222222,0.142857142857143,0.8,4.8,0,2.5,4.2,6.6,-3.7,72,1010.7,1.6,0,7,1.1
"2015-02-19","서울",0.006,0.8,0.036,0.013,62,0,0,0.166666666666667,-0.333333333333333,0.125,0.25,0.25,0.125,-0.923076923076923,-0.769230769230769,0.0769230769230769,-0.384615384615385,0.444444444444444,0.277777777777778,-0.166666666666667,-0.194444444444444,-0.0161290322580645,-0.0645161290322581,0.403225806451613,-0.241935483870968,2.2,11.3,0,1.6,5,6.8,-3.7,67.1,1016.1,8.9,0,1.4,3
"2015-02-20","서울",0.005,0.8,0.04,0.012,53,-0.2,-0.2,-0.2,0,0,0.125,0.25,0.25,-0.0833333333333333,-1.08333333333333,-0.916666666666667,0,0.1,0.5,0.35,-0.05,-0.169811320754717,-0.188679245283019,-0.245283018867925,0.30188679245283,5.2,12.7,0,2,3.3,5.6,-3.7,55.3,1015.4,7.2,0,5.1,4.7
"2015-02-21","서울",0.005,0.5,0.035,0.012,19,0,-0.2,-0.2,-0.2,-0.6,-0.6,-0.4,-0.2,0,-0.0833333333333333,-1.08333333333333,-0.916666666666667,-0.142857142857143,-0.0285714285714284,0.428571428571429,0.257142857142857,-1.78947368421053,-2.26315789473684,-2.31578947368421,-2.47368421052632,5.7,1.9,8,3.4,5.6,8.5,1.8,79,1007.3,0,0,9.8,4.7
"2015-02-22","서울",0.005,0.4,0.021,0.021,114,0,0,-0.2,-0.2,-0.25,-1,-1,-0.75,0.428571428571429,0.428571428571429,0.380952380952381,-0.19047619047619,-0.666666666666667,-0.904761904761905,-0.714285714285714,0.0476190476190477,0.833333333333333,0.535087719298246,0.456140350877193,0.447368421052632,3.5,7.7,2.5,4.1,7.3,12.6,-0.3,78,1006.2,4.4,0,6.3,5.3
"2015-02-23","서울",0.005,0.5,0.021,0.021,548,0,0,0,-0.2,0.2,0,-0.6,-0.6,0,0.428571428571429,0.428571428571429,0.380952380952381,0,-0.666666666666667,-0.904761904761905,-0.714285714285714,0.791970802919708,0.965328467153285,0.903284671532847,0.886861313868613,0.9,8.3,0,3,5.1,8,-6.1,60.4,1009.7,8,0,2.9,3.6
"2015-02-24","서울",0.006,0.6,0.033,0.017,93,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,-0.333333333333333,-0.235294117647059,-0.235294117647059,0.294117647058824,0.294117647058824,0.363636363636364,0.363636363636364,-0.0606060606060607,-0.212121212121212,-4.89247311827957,-0.225806451612903,0.795698924731183,0.43010752688172,2.1,8.6,0,2.3,4.3,6.7,-5.3,60,1008.6,9.3,0,2.9,4
"2015-02-25","서울",0.006,0.6,0.042,0.014,75,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.333333333333333,0.166666666666667,-0.214285714285714,-0.5,-0.5,0.142857142857143,0.214285714285714,0.5,0.5,0.166666666666667,-0.24,-6.30666666666667,-0.52,0.746666666666667,5.4,12.3,0.5,2.9,6.2,10.4,-6,48.6,1007.7,5.8,0,7.8,4.9
"2015-02-26","서울",0.005,0.4,0.016,0.028,32,-0.2,-0.2,0,0,-0.5,-0.5,-0.25,0,0.5,0.392857142857143,0.25,0.25,-1.625,-1.0625,-0.3125,-0.3125,-1.34375,-1.90625,-16.125,-2.5625,1.2,8.2,0.5,4.9,8.5,13.2,-7.1,56.9,1008.9,9.1,0,4.6,5.2
"2015-02-27","서울",0.005,0.4,0.017,0.026,31,0,-0.2,-0.2,0,0,-0.5,-0.5,-0.25,-0.076923076923077,0.461538461538462,0.346153846153846,0.192307692307692,0.0588235294117648,-1.47058823529412,-0.941176470588235,-0.235294117647059,-0.032258064516129,-1.41935483870968,-2,-16.6774193548387,-1.3,10.4,0,3.2,6.8,10.6,-14.8,35.6,1017,9.3,0,2.4,2.8
"2015-02-28","서울",0.005,0.6,0.043,0.006,42,0,0,-0.2,-0.2,0.333333333333333,0.333333333333333,0,0,-3.33333333333333,-3.66666666666667,-1.33333333333333,-1.83333333333333,0.604651162790698,0.627906976744186,0.0232558139534882,0.232558139534884,0.261904761904762,0.238095238095238,-0.785714285714286,-1.21428571428571,2.7,8.4,0,2,3.9,6.4,-9.6,40.5,1015.8,0,0,8.6,2.2
"2015-03-01","서울",0.005,0.5,0.02,0.025,65,0,0,0,-0.2,-0.2,0.2,0.2,-0.2,0.76,-0.0399999999999999,-0.12,0.44,-1.15,0.15,0.2,-1.1,0.353846153846154,0.523076923076923,0.507692307692308,-0.153846153846154,2.4,6.1,0,3.7,7.1,12,-5.4,56.8,1009,5.5,0,6.1,3.4
"2015-03-02","서울",0.007,0.5,0.04,0.014,88,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0,-0.2,0.2,0.2,-0.785714285714286,0.571428571428571,-0.857142857142857,-1,0.5,-0.0749999999999999,0.575,0.6,0.261363636363636,0.522727272727273,0.647727272727273,0.636363636363636,3.9,11.6,0,2.8,6.1,9,-8.1,43.5,1008.5,10.3,0,1.6,4.2
"2015-03-03","서울",0.005,0.5,0.036,0.021,52,-0.4,0,0,0,0,0,-0.2,0.2,0.333333333333333,-0.19047619047619,0.714285714285714,-0.238095238095238,-0.111111111111111,0.444444444444444,-0.194444444444444,0.527777777777778,-0.692307692307692,-0.25,0.192307692307692,0.403846153846154,2.8,8,5.5,3.4,7.4,12.2,-3,69.5,1002.4,0,0,9.4,2.9
"2015-03-04","서울",0.005,0.4,0.013,0.031,42,0,-0.4,0,0,-0.25,-0.25,-0.25,-0.5,0.32258064516129,0.548387096774194,0.193548387096774,0.806451612903226,-1.76923076923077,-2.07692307692308,-0.538461538461539,-2.30769230769231,-0.238095238095238,-1.0952380952381,-0.547619047619048,0,-2.1,6,0,5.3,9.1,15.3,-13.1,43.4,1010.9,10.8,0,0.8,2.6
"2015-03-05","서울",0.005,0.5,0.035,0.019,42,0,0,-0.4,0,0.2,0,0,0,-0.631578947368421,-0.105263157894737,0.263157894736842,-0.315789473684211,0.628571428571429,-0.0285714285714284,-0.142857142857143,0.428571428571429,0,-0.238095238095238,-1.0952380952381,-0.547619047619048,-0.3,10.9,0,1.9,4,6.5,-12.7,41.1,1016,8.6,0,3.9,2.8
"2015-03-06","서울",0.006,0.7,0.05,0.004,46,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,0.285714285714286,0.428571428571428,0.285714285714286,0.285714285714286,-3.75,-6.75,-4.25,-2.5,0.3,0.74,0.28,0.2,0.0869565217391304,0.0869565217391304,-0.130434782608696,-0.91304347826087,2.9,13.6,0,2.3,4.4,8,-10.8,37.8,1013.4,10.9,0,0.5,4.1
"2015-03-07","서울",0.006,0.8,0.055,0.008,50,0,0.166666666666667,0.166666666666667,0.166666666666667,0.125,0.375,0.5,0.375,0.5,-1.375,-2.875,-1.625,0.0909090909090909,0.363636363636364,0.763636363636364,0.345454545454546,0.08,0.16,0.16,-0.04,4.2,13.3,0,2.3,5.3,8.3,-7.6,45.5,1013.3,10.6,0,0,4.8
"2015-03-08","서울",0.01,0.8,0.05,0.02,89,0.4,0.4,0.5,0.5,0,0.125,0.375,0.5,0.6,0.8,0.05,-0.55,-0.1,0,0.3,0.74,0.438202247191011,0.48314606741573,0.528089887640449,0.528089887640449,7.7,14.7,0,1.8,4.4,6.6,-5.3,42.5,1012,8.2,0,3.8,6.2
"2015-03-09","서울",0.006,0.5,0.016,0.032,52,-0.666666666666667,0,0,0.166666666666667,-0.6,-0.6,-0.4,0,0.375,0.75,0.875,0.40625,-2.125,-2.4375,-2.125,-1.1875,-0.711538461538462,0.0384615384615385,0.115384615384615,0.192307692307692,2.2,13.6,0,5.4,9.1,15.3,-9.2,43.4,1010,9.4,0,4,5.6
"2015-03-10","서울",0.004,0.3,0.012,0.03,31,-0.5,-1.5,-0.5,-0.5,-0.666666666666667,-1.66666666666667,-1.66666666666667,-1.33333333333333,-0.0666666666666667,0.333333333333333,0.733333333333333,0.866666666666667,-0.333333333333333,-3.16666666666667,-3.58333333333333,-3.16666666666667,-0.67741935483871,-1.87096774193548,-0.612903225806452,-0.483870967741935,-3.4,7.9,0,5.9,9.1,15.1,-18.5,30.6,1013.9,11,0,0,1.9
"2015-03-11","서울",0.006,0.4,0.022,0.028,31,0.333333333333333,0,-0.666666666666667,0,0.25,-0.25,-1,-1,-0.0714285714285714,-0.142857142857143,0.285714285714286,0.714285714285714,0.454545454545454,0.272727272727273,-1.27272727272727,-1.5,0,-0.67741935483871,-1.87096774193548,-0.612903225806452,0.4,12.6,0,4.5,8.7,16.3,-10.3,45.1,1009.3,10,0,1.4,2
"2015-03-12","서울",0.006,0.4,0.023,0.029,31,0,0.333333333333333,0,-0.666666666666667,0,0.25,-0.25,-1,0.0344827586206897,-0.0344827586206896,-0.103448275862069,0.310344827586207,0.0434782608695653,0.478260869565217,0.304347826086956,-1.17391304347826,0,0,-0.67741935483871,-1.87096774193548,2.1,10.2,0,4,7.3,12.3,-10.1,41,1008.9,11.1,0,2.1,3.6
"2015-03-13","서울",0.006,0.4,0.029,0.025,42,0,0,0.333333333333333,0,0,0,0.25,-0.25,-0.16,-0.12,-0.2,-0.28,0.206896551724138,0.241379310344828,0.586206896551724,0.448275862068966,0.261904761904762,0.261904761904762,0.261904761904762,-0.238095238095238,5.6,9.2,0.1,3,6.3,10.8,-7.3,45.4,1008.7,11,0,1.8,7.8
"2015-03-14","서울",0.006,0.5,0.034,0.023,38,0,0,0,0.333333333333333,0.2,0.2,0.2,0.4,-0.0869565217391305,-0.260869565217391,-0.217391304347826,-0.304347826086956,0.147058823529412,0.323529411764706,0.352941176470588,0.647058823529412,-0.105263157894737,0.184210526315789,0.184210526315789,0.184210526315789,4.3,12.8,0,2.3,6.6,10,-11.7,31.4,1012.9,9.8,0,2,5.5
"2015-03-15","서울",0.008,0.7,0.05,0.014,42,0.25,0.25,0.25,0.25,0.285714285714286,0.428571428571428,0.428571428571428,0.428571428571428,-0.642857142857143,-0.785714285714286,-1.07142857142857,-1,0.32,0.42,0.54,0.56,0.0952380952380952,0,0.261904761904762,0.261904761904762,5.5,12.5,0,2.2,5.4,8,-7.4,42,1012,10.1,0,1.8,5.7
"2015-03-16","서울",0.008,0.7,0.055,0.009,63,0,0.25,0.25,0.25,0,0.285714285714286,0.428571428571428,0.428571428571428,-0.555555555555556,-1.55555555555556,-1.77777777777778,-2.22222222222222,0.0909090909090909,0.381818181818182,0.472727272727273,0.581818181818182,0.333333333333333,0.396825396825397,0.333333333333333,0.507936507936508,9.8,17.3,0,2,4.1,6,-3.2,44.4,1010.1,10,0,2,8.8
"2015-03-17","서울",0.011,1.1,0.082,0.003,138,0.272727272727273,0.272727272727273,0.454545454545454,0.454545454545454,0.363636363636364,0.363636363636364,0.545454545454546,0.636363636363636,-2,-3.66666666666667,-6.66666666666667,-7.33333333333333,0.329268292682927,0.390243902439024,0.585365853658537,0.646341463414634,0.543478260869565,0.695652173913043,0.72463768115942,0.695652173913043,10.7,9.2,0,1.8,4.6,7,0.9,51.9,1007.3,0.3,0,7.9,9
